cords,দড়াদড়ি,,
cordite,বিস্ফোরকবিশেষ,,
cordial,আন্তরিক,,
cordages,দড়ির মাথা,,
cottages,কুটীর,,
cutwater,জাহাজের সংমুখস্থ অংশের অগ্রভাগ,,
craftiest,ধূর্ত,,
countering,প্রতিহত,,
crayons,রঙ্গিন খড়ি,,
creels,খালুই,,
crimper,ক্রীংপার,,
corrugating,কোঁচকান,,
cossacks,কসাক সৈনিক,,
cozenages,প্রতারণা,,
cutworm,শোঁয়ালোকা,,
criminative,অপবাদপূর্ণ,,
corns,ভূট্টা,,
counterweights,বিপরীত,,
correctly,সঠিকভাবে,,
couplers,সংযোজক,,
credit,কৃতিত্ব,,
criminalists,অপরাধ বৈজ্ঞানিক,,
crossbills,পাখিবিশেষ,,
costumed,পোশাকধারী,,
craw,পক্ষীর পাকস্থলী,,
crimp,কুঁচান,,
croft,ক্ষুদ্র খেত,,
corroborant,বলকারক,,
corroding,মরিচা পড়া,,
cruelest,নিষ্ঠুর,,
corky,উচ্ছল,,
countermined,গোপনে ব্যর্থ করা,,
crofter,গোলাবাড়ির মালিক,,
countersigns,প্রতিস্বাক্ষর,,
curtly,কার্টলি,,
customizations,কাস্টমাইজেশন,,
coverts,পালকাবরণ,,
cringles,ক্রীংল,,
cubits,হাত,,
curiousest,অদ্ভুত,,
cutbacks,হ্রাস ছাঁটাই,,
cutlery,ছুরি - চামচ,,
creasy,ভাঁজ - পড়া,,
counterattacked,মালিক,,
crisis,সঙ্কট,,
crowfoots,পুষ্পবিশেষ,,
croquet,কাঠের বলখেলা,,
craniometry,করোটির মাপন,,
crew,দল,,
count,গণনা,,
corking,বন্ধকারী,,
croquette,মণ্ডবিশেষ,,
costly,ব্যয়বহুল,,
counterbalance,সমভার,,
crinkling,কুঁচিত করা,,
crumbly,ঝুরঝুরে,,
curlews,পক্ষীবিশেষ,,
creation,সৃষ্টি,,
counterblow,প্রত্যাঘাত,,
craning,গলা বাড়ান,,
corporately,সেটি হচ্ছে,,
countenanced,জানাই,,
counteroffer,কাউন্টারত্তফার,,
crankier,অচল,,
crossbars,ক্রশবার,,
counselling,কাউন্সেলিং,,
cuffs,চপেটাঘাত করা,,
corsair,জলদসু্য,,
coruscate,ঝলমল করা,,
countrywomen,গ্রামবাসিনী,,
craft,নৈপুণ্য,,
cruiser,যুদ্ধপোত,,
countervailing,সুষমা,,
croupier,ক্রূপিয়ার,,
crucibles,ধাতু গলাইবার পাত্র,,
course,মাঠ,,
cradle,শৈশবাবস্থা,,
corruptible,দূষণযোগ্য,,
cuprum,তামা,,
cutlets,কাটলেট,,
crankcases,ক্র্যাঁককেস,,
crop,ফসল,,
cornstalks,শস্যমঁজরী,,
cosmopolitanism,অসাম্প্রদায়িকতা,,
countercoup,পাল্টা,,
cowrie,কড়ি,,
curtail,কমান,,
cusecs,কিউসেক পানি,,
cubages,কিউবিজ,,
curies,কিউরী,,
crucially,গভীরভাবে,,
coworkers,সহকর্মীদের,,
crotches,গাছের যে স্থান থেকে ডাল বাহির হয়,,
coures,এমপি,,
cursed,অভিশপ্ত,,
crummier,টুকরা টুকরা,,
curlings,বক্তব্য শুনতে,,
currant,কিশমিশ,,
creaks,কড়্কড়্ শব্দ,,
crooked,কুটিল,,
cosmos,নিসর্গ,,
costless,মূল্যহীন,,
cravats,গলার বাঁধিবার রূমাল,,
crowned,সম্মানিত,,
crudest,অসংস্কৃত,,
crumens,বাজারের তহবিল টাকা,,
countrified,গ্রাম্য,,
crapulence,মদ্যপান,,
customary,গতানুগতিক,,
corrupters,অনাচারীদের,,
creakiest,ক্যাঁচ্ক্যাঁচে শব্দকর,,
crackpot,খামখেয়ালি,,
counterevidence,প্রতিসাক্ষ্য,,
corkscrewing,টানিয়া বাহির করা,,
countermand,আদেশ রহিত করা,,
cosmological,মহাবিশ্বতত্ত্বসংক্রান্ত,,
coyest,লাজুক,,
crawling,বুকে - হাঁটা,,
crucified,ক্রুশবিদ্ধ,,
correspondingly,সঙ্গতিপূর্ণভাবেই,,
coryphees,করিফেই,,
creases,ভাঁজের দাগ,,
creamier,সরসদৃশ,,
curacies,যাজকবৃত্তি,,
crocodiles,কুমির,,
coxswain,কাণ্ডারী,,
coxcombry,ফুলবাবুগিরি,,
creameries,ক্রীমারী,,
coypu,জলচর দঁতুর প্রাণিবিশেষ,,
crayfish,বাগদা চিংড়ি,,
cranberries,ক্র্যানবেরি,,
crashed,ক্র্যাশ,,
corrigible,প্রতিকারযোগ্য,,
cottage,কুটির,,
cull,নির্বাচন করা,,
currish,খিট্খিটে,,
custos,রক্ষক,,
corrupts,দূষিত করে,,
costae,পঁজর,,
crapes,ক্রেপ,,
cutter,কর্তনকারী,,
curators,তত্ত্বাবধায়ক,,
countercurrent,কাউন্টার,,
counted,সংখ্যাত,,
criminalisation,তদন্তের,,
corrigenda,শুদ্ধিপত্র,,
coverage,ঢাকনা,,
crescent,অর্ধচন্দ্রাকার,,
cosmopolite,বিশ্বনাগরিক,,
councilman,কাউন্সিলকর্তা,,
costrels,কাচকুপী,,
coverlids,শয্যাবরণী,,
cuttlefishes,সামুদ্রি প্রাণীবিশেষ,,
creances,créances,,
counteraction,বাধা,,
counterexamples,গেলো নিকট,,
crippledom,বিকলতা,,
cosmogony,সৃষ্টিতত্ব,,
courtlier,শিষ্ট,,
counseling,কাউন্সেলিং,,
courtezans,বারমুখ্যা,,
crops,ফসল,,
costermonger,যে ঠেলাগাড়িতে করে জিনিস বিক্রি করে,,
countersigned,প্রতিস্বাক্ষরিত,,
cupids,সুন্দর বালক,,
cushats,বন্য কপোত,,
crumblier,সহজে টুকরা টুকরা হয় এমন,,
crock,পেয়ালা,,
crooks,বাঁক,,
corktree,corktree মাতৃভাষা যাও,,
couched,শয়ন করা,,
crag,দুরারোহ পাহাড়,,
crotons,জয়পাল,,
coteries,গোষ্ঠী,,
countercharges,বিপরীত অভিযোগ,,
countrywoman,গ্রামবাসিনী,,
cursives,টানা-লেখা,,
corvettes,রণতরিবিশেষ,,
creations,সৃষ্টিকে,,
crystallize,স্ফটিকে পরিণত করা,,
crochets,ক্রোশেই,,
coupled,মিলিত,,
crownless,মুকুটহীন,,
cottagers,কুটীরবাসী,,
corker,বিস্ময়কর বস্তু,,
crafts,কারুশিল্প,,
crucifixions,ক্রুশারোহণ,,
craftsmanship,কারিগরি,,
councilors,কাউন্সিলর,,
correlate,পরস্পরের সংঙ্গে সম্পর্কযুক্ত করা,,
curiosity,কৌতূহল,,
curated,সংরক্ষিত,,
currently,সম্প্রতি,,
curbed,দমন করা,,
cutpurses,পকেটমার,,
crystallising,স্ফটিকে পরিণত করা,,
cubbish,পশুশাবকের ন্যায়,,
cuboidal,ঘন আকৃতির,,
cutoff,কর্তক,,
customs,শুল্ক বিভাগ,,
crestfallen,বিষণ্ণ,,
crofts,ক্ষুদ্র খেত,,
corporations,কর্পোরেশন,,
coulisses,অবাধে চুকাইবার জন্য কাঠের খাঁজ,,
cranky,নড়বড়ে,,
crumb,স্বল্প পরিমাণ,,
coronate,অভিষেক করা,,
couloirs,উপত্যকা,,
counteracted,প্রতিকৃত,,
coursed,অনুসরণ করা,,
cranberry,ক্র্যানবেরি,,
cretinous,স্থূলবুদ্ধি - সংপন্ন,,
criminate,অভিযুক্ত করা,,
counterpanes,বিছানার চাদর,,
coursers,ধাবনকারী,,
covenantor,পরিমাণ চোরাই,,
cowlings,কাউলিং,,
criterion,নির্ণায়ক,,
crosscurrents,ক্রশকার্যাঁট,,
coronals,মাথায় পরিবার হার,,
cortical,করটিকাল,,
corslet,উরস্ত্রাণ,,
cosines,কোসাইন্,,
covert,গোপন,,
cotidal,কোটাইডল্,,
cowherd,পশুপালক,,
crackers,বাদাম কাটিবার যন্ত্র,,
craig,ক্রেগ,,
crates,বাক্স,,
crenellated,খাঁজকাটা,,
crispness,কুঁচিতকরণ,,
crossbar,ক্রশবার,,
crossbred,অনধিকারলব্ধ,,
corked,রূদ্ধ,,
cormorants,Kormorane ঠাউর,,
corridors,মহল,,
cornice,কার্নিস,,
corvine,কাক - সম্বন্ধীয়,,
corselets,উরস্ত্রাণ,,
cosily,আরামদায়কভাবে,,
costing,মূল্য স্থির করা,,
cosmogonies,সৃষ্টিতত্ব,,
counties,জেলা,,
coven,সভা,,
cozier,আরামদায়ক,,
crane,কপিকল,,
cranes,কপিকল,,
creches,অন্যদিকে সম্মেলনটি,,
crevice,ফাট,,
cribbing,আবদ্ধ করা,,
crimpers,ক্রীংপার,,
countervails,ক্ষতিপূরণ দেত্তয়া,,
cornered,কোণঠাসা,,
corollary,অনুসিদ্ধান্ত,,
coronets,মুকুট,,
corroboratory,সমর্থক,,
corruptive,দূষণযোগ্য,,
coryphaei,রসপণ্ডিত,,
cosmonauts,মহাকাশচারী,,
couch,পালঙ্ক,,
council,কাউন্সিল,,
cragsman,কুশলী পর্বতারোহী,,
cramming,ঠুসা,,
cracky,পাগল,,
cratches,ক্রেচ,,
corporal,শারীরিক,,
corrector,সংশোধক,,
counterfeiter,নকলকারী,,
crosstrees,আড়কাঠদ্বয়,,
crowding,ঘেঁষাঘেঁষি,,
cruised,জাহাজে চড়িয়া ঘোরা,,
cornelian,হাকিক,,
corkiest,ছিপিসংক্রান্ত,,
corporatist,বিষয়টিকে কর্পোরেট,,
corrugate,ভাঁজ করা,,
corniest,শস্যাকার,,
coruscates,ঝক্মক্ করা,,
corruptness,অসাধুতা,,
corslets,উরস্ত্রাণ,,
cosmetologists,অঙ্গরাগী,,
countryfied,গাঁইয়া,,
courtship,পূর্বরাগ,,
counteroffers,যৌথ স্বাক্ষরের,,
countervailed,ক্ষতিপূরণ দেত্তয়া,,
countryman,স্বদেশবাসী,,
cozen,প্রতারণা করা,,
cowhide,গোচর্ম,,
craved,প্রার্থনা করা,,
creatures,প্রাণী,,
creditors,ঋণদাতাদের,,
creel,খালুই,,
coturnix,ভয়ে পিছাইয়া পড়া,,
countenances,উত্সাহ দেত্তয়া,,
crisping,কোঁকড়ান,,
crouping,ক্রুপ,,
coronal,জ্যোতির্বলয়সংক্রান্ত,,
corpulence,স্থূলতা,,
correctives,যাহা সংশোধন করে,,
corse,শব,,
cortege,অনুচরবর্গ,,
cosecants,কোসীক্যান্ট,,
cottoned,তূলা দেত্তয়া,,
counsel,পরামর্শ,,
covens,হাসপাতালে নেওয়ার আগেই,,
coxcombs,ফুলবাবু,,
coyotes,নেকড়েবিশেষ,,
crambo,ছড়াসন্ধানের খেলা,,
craftsman,কারিগর,,
crassest,বোকা,,
corporates,কর্পোরেটস,,
correlatively,মের,,
creosote,ক্রিত্তসোট,,
cretinism,বামনত্ব,,
cottar,কটার,,
counterforts,কাউন্টারফর্ট,,
crony,অন্তরঙ্গ বন্ধু,,
cross,ক্রুশ,,
crotch,ঊরুসন্ধি,,
crooning,গাঁ গাঁ শব্দ করা,,
croquets,কাঠের বলখেলা,,
croupiers,ক্রূপিয়ার,,
cruellest,নিষ্ঠুর,,
corkers,বিস্ময়কর ব্যক্তি,,
corpulent,মাংসল,,
corrupting,দূষিত করা,,
coruscations,ঝলকানি,,
corrupted,দূষিত,,
cortices,বল্কল,,
cosmetician,প্রসাধনদ্রব্য - বিক্রেতা,,
counterpointed,বিরুদ্ধেও,,
counterclaim,পালটা দাবি,,
counterpoints,বিভিন্ন সুরের মিশ্রণ,,
coup,আঘাত,,
courageous,সাহসী,,
councillors,কাউন্সিলর,,
counterwork,প্রতিকর্ম,,
coynesses,ব্রীড়া,,
crazed,উত্তেজিত,,
crescendo,চড়া সুরে ত্তঠে এমনভাবে,,
crescendoes,সুরে তীব্রতার ক্রমবৃদ্বি,,
crested,ঝুঁটিত্তয়ালা,,
crisp,খাস্তা,,
criticizes,সমালোচনা,,
countershaft,কাউন্টার্শাফ্ট্,,
crossbreeding,সঙ্কর প্রাণীর উত্পাদন,,
crosschecks,বিভিন্ন উপায়ের দ্বারা হিসাবের শুদ্ধতাপরীক্ষা,,
croup,ক্রুপ,,
cornet,বাঁশিবিশেষ,,
corpuses,দেহ,,
corporate,যৌথ,,
correctness,শুদ্ধি,,
corsets,কাঁচুলি,,
cortisone,অ্যাড্রিনাল গ্রন্থিনিঃসৃত একধরনের হরমোন,,
cottony,তূলার ন্যায় নরম,,
costume,পরিচ্ছদ,,
courtesan,বেশ্যা,,
coveting,লোভ করা,,
courtesy,শ্লীলতা,,
craftwork,এক্সট্রাঅরডিনারি,,
cozies,গরম রাখিতে চায়ের পাত্রাবরণ,,
cramp,শিরটান,,
cranny,ফাটল,,
corrigendum,শুদ্ধিপত্র,,
corrugates,কোঁচকান,,
crepes,ক্রেপ কাপড়,,
crinolines,বস্ত্রবিশেষ,,
criminis,সহযোগী,,
cousinship,সিরি,,
crowing,কা কা শব্দ করা,,
corkscrews,টানিয়া বাহির করা,,
cos,কোসাইন্,,
corselet,উরস্ত্রাণ,,
corvette,রণতরিবিশেষ,,
cotyledons,বীজপত্র,,
cosmic,মহাজাগতিক,,
cousinly,মাসতুতো,,
counterman,বিক্রেতা,,
coxswains,নৌকার মাঝি,,
covenantal,মনে হয়েছিল,,
crab,কাঁকড়া,,
cracked,কর্কশ,,
coworker,সহকারী,,
corpus,কায়া,,
crazier,পাগল,,
creep,হামাগুড়ি,,
crisper,খাস্তা,,
courtezan,বারমুখ্যা,,
cornicles,শিঙ্গা,,
cornfield,ক্ষেত,,
correctable,সংশোধনযোগ্য,,
coronet,মুকুট,,
corporative,সংস্থা - সম্পর্কিত,,
correlations,সম্পর্কযুক্তরূপে,,
corruptibility,বিকৃতিকরণ,,
corsages,কাঁচুলি,,
cottager,কুটীরবাসী,,
cosy,আরামদায়ক,,
courtiers,রাজসভাসদ্,,
coverlets,বিছানার চাদর,,
coughed,কাশা,,
counterbored,পাল্টা,,
coy,লাজুক,,
cradlings,দোলায় শোয়ান,,
crampon,স্ক্রুত্তয়ালা লৌহসাঁড়াশি,,
cravat,গলবন্ধ,,
cravings,ক্ষুধা,,
creatively,সৃজনশীলতার,,
cress,শাক,,
cresset,সন্ধানী আলোক,,
cottons,কার্পাস,,
croaked,কর্কশ শব্দ করা,,
crossbow,ক্রুস,,
crossing,উত্তরণ,,
corned,লবণে জারিত,,
corrodes,মরিচা পড়া,,
corrupt,দুর্নীতিগ্রস্ত,,
cothurnus,বিয়োগান্ত নাটক,,
counterparts,প্রতিরূপ,,
coupler,সংযোজক,,
counterfeit,জাল,,
crabby,কর্কশ,,
crackles,চড়্চড়্,,
cowpox,গোবসন্ত,,
craves,প্রার্থনা করা,,
crankiest,অচল,,
creaked,কড়্কড়্ শব্দ করা,,
crinkles,কুঁচিত করা,,
crier,নকীব,,
crimpy,ক্রীংপী,,
criticasters,খারাপ সমালোচক,,
criticism,সমালোচনা,,
cornopean,বাঁশিবিশেষ,,
correspondence,সাদৃশ্য,,
cortisol,করটিসল,,
cortexes,বল্কল,,
corves,কয়লা তোলার জন্য ঝুড়ি,,
corruption,ক্ষয়,,
coulee,গিরিখাট,,
cougars,চিতাবাঘ,,
counselor,পরামর্শদাতা,,
countermeasures,প্রতিব্যবস্থা,,
countervail,ভারসাম্য রক্ষা করা,,
cosmopolitan,বিশ্বজনীন,,
cotenant,শরিক প্রজা,,
covertness,প্রচ্ছন্নতা,,
cowberries,বেরিবিশেষ,,
crawled,ক্রল,,
cravenly,গ্লেন,,
credibly,বিশ্বাসযোগ্যভাবে,,
cossack,কসাক সৈনিক,,
costumer,পোশাকবিক্রেতা,,
creosoting,ক্রিত্তসোট,,
crevasse,চিড়,,
crimen,চার্জ জন্য,,
counterclaims,অধ্যাপক,,
crosiers,বিশপের যাজকীয় দণ্ড,,
crosscheck,বিভিন্ন উপায়ের দ্বারা হিসাবের শুদ্ধতাপরীক্ষা,,
crossheads,ক্রশহেড,,
crossed,রেখিত,,
courtliest,শিষ্ট,,
cornerbacks,বাবা ভাল,,
coronachs,শোকসঙ্গীত,,
cosecant,কোসীক্যান্ট,,
cosh,আরামদায়ক,,
cosher,আদর করা,,
cowardice,ভীরুতা,,
cows,গরু,,
crawlers,ক্রোলের্স,,
corporeality,বাস্তবতা,,
cremating,চুর্নি,,
cried,চীত্কার করা,,
criminatory,অপবাদপূর্ণ,,
crispest,খাস্তা,,
countless,অগণিত,,
crookeder,তেরছা,,
croplands,কৃষিজমির,,
crossover,সমম্বয়,,
couplets,দ্বিতয়,,
courtyard,অঙ্গন,,
corkscrewed,টানিয়া বাহির করা,,
cornering,কোণঠাসা করা,,
corrective,সংশোধনী,,
correlation,পারস্পরিক সম্পর্ক,,
corruptors,হাঙ্গামা,,
corymbs,করিম,,
coryphaeus,রসপণ্ডিত,,
corsage,কাঁচুলি,,
cothurni,বিয়োগান্ত নাটক,,
coulombs,কূলম্,,
countenance,মুখাবয়ব,,
counterfoils,এম.,,
countermoves,উপর-চাল,,
cosmoses,নিসর্গ,,
coward,ভীরু,,
cowered,গুড়ি মারা,,
crappy,ন্যক্কারজনক,,
cot,খাট,,
creosotes,ক্রিত্তসোট,,
crescendos,সুরে তীব্রতার ক্রমবৃদ্বি,,
criminates,অভিযুক্ত করা,,
crossbill,পাখিবিশেষ,,
crucian,মাছবিশেষ,,
crucify,ক্রুশে প্রাণবধ করা,,
coronations,রাজ্যাভিষেক,,
coruscating,ঝিলিমিলি,,
coruscation,চমক,,
corticate,ছালাবৃত,,
corymb,করিম,,
coruscated,ঝক্মক্ করা,,
coted,আবদ্ধ করা,,
cosier,cozier,,
counterbalances,সমভার,,
cosies,গরম রাখিতে চায়ের পাত্রাবরণ,,
cowman,দোহাল,,
counsels,পরামর্শ,,
crowbars,লৌহদণ্ড,,
cornstalk,শস্যমঁজরী,,
corporeity,বাস্তবতা,,
correlates,সম্পর্ক,,
correspond,মিলা,,
corset,কাঁচুলি,,
corteges,অনুচরবর্গ,,
corvee,বেগার,,
corticated,ছালাবৃত,,
cost,দাম,,
costars,রাজকুমারের বিপক্ষে,,
counteragent,"কেউ সি,",,
covariates,হল্যান্ড,,
cottus,মরফোম্যেট্রকস Jenynsia lineata,,
countenancer,পোষক,,
cowbell,গরুর গলায় বাঁধা ঘন্টা,,
couples,দম্পতিরা,,
crafty,ধূর্ত,,
crafted,পেরেছিলেন,,
crapulent,অসংযতভাবে মদ্যপান করিয়া,,
creamer,দুধ থেকে ননী তোলার যন্ত্র,,
cosmopolitans,বিশ্বনাগরিক,,
coterie,গোষ্ঠী,,
crick,ফিক ব্যথা,,
criminology,অপরাধতত্ব,,
criticise,সমালোচনা করা,,
crosshead,ক্রশহেড,,
crooners,বিলাপকারী,,
cottier,কটার,,
craziest,পাগল,,
curmudgeon,বদমেজাজি লোক,,
councils,কাউন্সিল,,
coyness,ব্রীড়া,,
cosmetologist,অঙ্গরাগী,,
cower,গুড়ি মারা,,
creeping,লতানে,,
counterfort,কাউন্টারফর্ট,,
cozened,প্রতারণা করা,,
correspondent,সংবাদদাতা,,
crampons,স্ক্রুত্তয়ালা লৌহসাঁড়াশি,,
crook,বাঁক,,
correlator,কোরিলেটর,,
correctitude,উপযুক্ত আচরণ,,
curtailed,সঙ্কুচিত,,
countercurrents,কাউন্টার কারেন্টস,,
counterfactual,আটক,,
crown,মুকুট,,
covertures,আচ্ছাদন,,
crowns,মুকুট,,
cracklings,ক্রেক্লিংস,,
crucible,অগ্নিপরীক্ষা,,
cowsheds,গোয়াল,,
crucifies,বায়আত,,
cruisers,যুদ্ধপোত,,
cruel,নিষ্ঠুর,,
crankshaft,ক্র্যাঁকশাফ্ট,,
cruelty,নিষ্ঠুরতা,,
covenanted,চুক্তিবদ্ধ,,
crumples,ভাঁজ করা,,
coverages,ঢাকনা,,
cowhides,গোচর্ম,,
covetous,লোভী,,
coyer,লাজুক,,
crapulous,অসংযতভাবে মদ্যপায়ী,,
crash,দড়াম,,
cremations,রুবি,,
crystallized,স্ফটিকে পরিণত করা,,
crashing,বিপর্যয়,,
cryptanalysis,ইন cryptanalysis,,
crystallizes,স্ফটিকে পরিণত করা,,
cubeb,কাবাবচিনি,,
cubicula,কক্ষ,,
crassitudes,সংবেদনহীনতা,,
creeps,শরীর শির্শির করা,,
crystallise,স্ফটিকে পরিণত করা,,
cubs,বাচ্চা দেত্তয়া,,
creating,তৈরি,,
creditable,সম্মানজনক,,
cubism,কিউবিজম,,
cuckoo,কোকিল,,
cryptic,রহস্যপূর্ণ,,
credos,ধর্মমত,,
cryptograms,সাংকেতিক লিপি,,
creed,ধর্ম,,
cube,ঘনক্ষেত্র,,
cubed,ঘনাংকিত,,
crypts,সমাধিগৃহ,,
crypto,ক্রিপ্টো,,
cubical,ঘন,,
cryptographer,সাংকেতিক লিপিকর,,
cubiculum,রুম,,
cuboids,কিউবইড,,
crypt,সমাধিগৃহ,,
cubbyholes,আরামপ্রদ স্থান,,
crystallises,স্ফটিকে পরিণত করা,,
crystallised,crystallized,,
cubit,হস্ত,,
cuckold,অসতীপতি,,
cuckooflower,পুষ্পবিশেষ,,
cub,পশুশাবক,,
crystallography,কেলাসবিদ্যা,,
cryptogram,সংকেতলিপি,,
cubbing,বাচ্চাদান,,
cryptographers,সাংকেতিক লিপিকর,,
cubicle,শয়নকক্ষ,,
cryptographic,ক্রিপ্টোগ্রাফিক,,
crystalloids,স্ফটিকতুল্য পদার্থ,,
cryptographs,সাংকেতিক লিপি,,
curability,আরোগ্যসাধ্যতা,,
cutlass,কাটারি,,
cyanic,নীলবর্ণ,,
cutleries,কাটলারি,,
cutenesses,বুদ্ধিসম্পন্নতা,,
cutpurse,পকেটমার,,
cure,আরোগ্য,,
currents,স্রোত,,
curricular,পাঠক্রম সংক্রান্ত,,
cryptography,সংকেতলিপি রচনার বিদ্যা,,
cubbyhole,আরামপ্রদ স্থান,,
curium,কিউরিয়াম,,
criminating,অভিযোগমূলক,,
crit,দাও,,
cromack,রানা,,
crouped,ক্রুপ,,
cornu,শিঙা,,
coughings,কাশি,,
courthouse,বিচারালয়,,
cradled,দোলায় শায়িত করা,,
corresponding,অনুরূপ,,
councilor,উপদেশক,,
counselled,counseled,,
courtier,পারিপার্শ্বিক,,
coveys,তিতির পক্ষীদল,,
creationism,ক্রিয়েশনিসম,,
criticize,সমালোচনা করা,,
crossroads,রাস্তা পারাপার,,
correlated,পারস্পরিক,,
counterpoint,বিভিন্ন সুরের মিশ্রণ,,
counterweight,তুল্যশক্তিসম্পন্ন বিরোধী বস্তু,,
credible,বিশ্বাসযোগ্য,,
cremates,শবদাহ করা,,
crescendi,সুরে তীব্রতার ক্রমবৃদ্বি,,
criticaster,খারাপ সমালোচক,,
crossbeams,আড়া,,
cosine,কোসাইন,,
costive,কোষ্ঠবদ্ধ,,
cougar,বনবিড়াল,,
cragsmen,কুশলী পর্বতারোহী,,
crews,কর্মী,,
crucians,মাছবিশেষ,,
cowry,কড়ি,,
craws,পক্ষীর পাকস্থলী,,
cottiers,কটার,,
creditability,ভোক্তাশ্রেণীর,,
cribbage,একধরনের তাস খেলা,,
crimped,ভুলো,,
crocodile,কুমির,,
corpse,মৃতদেহ,,
cosset,আদর করা,,
couloir,উপত্যকা,,
coves,উপসাগর,,
cowhouses,গোকুল,,
crackberry,CRACKBERRY &,,
credited,আমানত,,
crepitated,চট্ চট্ শব্দ হত্তয়া,,
corneous,শৃঙ্গাকার,,
cornified,", cornified",,
counterweighed,সমভার করা,,
crockeries,মৃন্ময় পাত্র,,
crackdown,কঠোর ব্যবস্থা,,
crapy,ক্রেপ কাপড় পরান,,
creased,ভাঁজপূর্ণ,,
cutback,হ্রাস ছাঁটাই,,
cyan,সবজে নীল,,
cruse,মৃন্ময় পাত্র,,
crunched,কড়্কড়্ শব্দ করা,,
crushers,পেষণকারী,,
crusaders,ক্রুসেডার্স,,
crusty,কর্কশ,,
culture,সংস্কৃতি,,
cupbearer,মদ্য - পরিবেষক,,
culling,সঙ্কলন,,
cults,অর্চনা,,
cud,জাবর,,
cuffed,চপেটাঘাত করা,,
cultivate,চাষ করা,,
cucumber,শশা,,
cuckoos,কোকিল,,
cufflinks,কাফলিঙ্ক,,
cupboards,আলমারি,,
cursorial,দ্রুত,,
curtsies,স্ত্রীলোক কর্তৃক নতজানু হইয়া অভিবাদন,,
cursive,জড়ানো,,
cusec,প্রতি সেকেণ্ডে এক ঘনফুট,,
cuss,অভিশাপ,,
cuspid,দন্ত,,
custodians,তত্ত্বাবধায়ক,,
curb,প্রতিবন্ধক,,
currencies,মুদ্রায়,,
cupsful,একবাটি,,
cutover,কাট ওভার,,
curlew,চক্রবাক,,
curious,অদ্ভুত,,
currants,কিশমিশ,,
cuboid,কিউবইড,,
crept,অলক্ষিতভাবে প্রবেশ করা,,
covetousness,লালসা,,
crayfishes,চিঁড়ি মাছ,,
cremor,ক্রিম,,
crouch,তোষামোদ করা,,
cosmodromes,রকেটবন্দর,,
countrywide,দেশব্যাপী,,
crescents,চাঁদের,,
crumbing,ক্ষুদ্র টুকরা করা,,
corner,কোণ,,
corresponds,অনুরূপ,,
counterweighing,সমভার করা,,
credibilities,বিশ্বাসযোগ্যতা,,
crematoriums,শ্মশান,,
corpuscules,রক্তকণিকা,,
counteractive,প্রতিরোধী,,
crackdowns,অভিযান,,
crimsons,লাল করা,,
couriers,কুরিয়ার,,
courts,আদালত,,
covertly,প্রচ্ছন্নভাবে,,
cowed,ভয়ে কাতর করা,,
coxy,ধৃষ্ট,,
craps,পাশার জুয়া,,
crawl,হামাগুড়ি,,
creationists,সৃষ্টিবাদীরা,,
corrosives,এফিলিয়েশন নেটওয়ার্ক,,
coverlid,বিছানার চাদর,,
crossword,শব্দজব্দ,,
corkier,ছিপিসংক্রান্ত,,
correctnesses,শুদ্ধি,,
corrugated,ঢেউতোলা,,
cosying,cozying,,
counterfeited,জাল করা,,
cowshed,গোয়াল,,
criminalities,অপরাধ প্রবণতা,,
crines,লক্স,,
correctors,সংশোধক,,
coulisse,অবাধে চুকাইবার জন্য কাঠের খাঁজ,,
cowardliness,ভীরুতা,,
cowers,গুড়ি মারা,,
cringed,অবনত হত্তয়া,,
crows,কাক,,
coupon,কুপন,,
coshers,আদর করা,,
craped,ক্রেপ কাপড় পরান,,
crest,ঝুঁটি,,
criminated,অভিযুক্ত করা,,
crossfire,গোলাগুলিবিনিময়,,
crosswinds,আড়বায়ু,,
crownings,অভিষেক ক্রিয়া,,
cornerstone,ভিত্তি,,
corrosions,ক্ষয়,,
counterweighs,সমভার করা,,
covering,আচ্ছাদন,,
critique,সমালোচনাবিদ্যা,,
crocus,ক্রোকাস,,
crudities,অপক্বতা,,
corruptions,পচন,,
cuticles,বহিস্ত্বক,,
crying,ক্রন্দিত,,
crustaceous,খোলকী,,
crustiest,কর্কশ,,
cruxes,জটিল সমস্যা,,
cryopreserved,ডাক্তারের পরামর্শে,,
culls,নির্বাচন করা,,
culminate,চরম মাত্রায় পৌঁছানো,,
cuffing,চপেটাঘাত করা,,
cultivators,কৃষক,,
cuirassiers,অশ্বারোহী সৈনিক,,
cunning,ধূর্ত,,
customising,কাস্টমাইজ,,
customers,গ্রাহকরা,,
custard,কাস্টার্ড,,
curettes,চামচের মত চাঁচিবার যন্ত্র,,
curdy,দধিবৎ,,
curfew,কারফিউ,,
cyanides,সাইয়্যান্যাজিনের মিশ্র,,
currency,মুদ্রা,,
cubage,কিউবিজ,,
curiosa,সহজ স্বচ্ছন্দ,,
curlier,কোঁকড়া,,
cusswords,অভাবে কাজ cusswords,,
coronary,জ্যোতির্বলয়সংক্রান্ত,,
corpuscles,রক্তকণিকা,,
corrals,খোঁয়াড়,,
cottonseeds,তুলোর,,
counter,পাল্টা,,
counterfeiting,জাল,,
coxcomb,ফুলবাবু,,
cranium,খুলি,,
creeds,মতবাদ,,
cotangents,কোণপূরকের স্পর্শরেখা,,
crawfish,চিঁড়ি মাছ,,
